-0.084051,0.00665736,0.118456,0.0839112,-0.00546159,-0.120716,-0.035483
0.0492533,-0.126713,-0.080153,-0.0495647,0.128196,0.0782768,-0.0336144
-0.06401,-0.0303775,0.0602743,0.0638031,0.0316528,-0.0623888,-0.0361583
0.169127,-0.337337,-0.373708,-0.16977,0.33938,0.372462,-0.0336762
0.191334,-0.386741,-0.443102,-0.19206,0.388928,0.442006,-0.0338508
0.179688,-0.356061,-0.400947,-0.18036,0.358156,0.39976,-0.0337231
0.018889,-0.0298317,0.0871302,-0.0190048,0.0306792,-0.0890553,-0.039564
0.182861,-0.356552,-0.40171,-0.183532,0.358643,0.400525,-0.0336652
0.151715,-0.29414,-0.315177,-0.152284,0.296057,0.313803,-0.0335284
0.295574,-0.687188,-0.854864,-0.296826,0.690299,0.85466,-0.0353427
-0.20948,-0.0333708,0.201951,0.209275,0.0347258,-0.204148,-0.0408314
-0.311638,0.0875521,0.296518,0.311522,-0.0864327,-0.298885,-0.0441937
0.106201,-0.224083,-0.213462,-0.106661,0.225822,0.21187,-0.0335489
0.195961,-0.398191,-0.45759,-0.196705,0.400412,0.456525,-0.0338781
-0.000273287,-0.0494753,0.0313944,8.46982e-05,0.0507585,-0.0335059,-0.0337184
0.172512,-0.345211,-0.383915,-0.173166,0.347279,0.382691,-0.0336994
-0.0434598,-0.0222969,0.0727056,0.0432919,0.0235536,-0.0748969,-0.0344174
0.265986,-0.589386,-0.721113,-0.267063,0.592187,0.720619,-0.0347815
-0.234579,0.139794,0.354759,0.234623,-0.139063,-0.357272,-0.041813
0.171026,0.203204,0.644423,-0.17033,-0.204583,-0.64669,-0.0477297
-1.07124,0.288294,1.46056,1.07169,-0.288683,-1.46366,-0.07684
0.033345,-0.0779581,-0.0110822,-0.0335665,0.0792886,0.00905722,-0.033319
-0.0304378,0.133117,0.362768,0.0306548,-0.133069,-0.365064,-0.0426625
-0.103035,0.0359622,0.16803,0.102946,-0.0348657,-0.170372,-0.0358299
-0.00613689,-0.0434878,0.0427855,0.00595689,0.0447435,-0.0449079,-0.0340433
-0.064288,-0.000732303,0.109245,0.0641518,0.00190555,-0.111478,-0.0353017
0.833168,0.0146387,0.656322,-0.832058,-0.0179244,-0.657485,-0.054761
0.0230672,-0.109967,-0.051243,-0.0233622,0.111392,0.0493436,-0.0347366
0.0170758,-0.0846063,-0.0154555,-0.0173228,0.0859551,0.0134711,-0.0343581
0.0380151,-0.105767,-0.0491436,-0.0382909,0.107179,0.0472113,-0.0338148
0.156682,-0.296119,-0.318155,-0.157252,0.298031,0.316789,-0.03348
0.247919,-0.532563,-0.64349,-0.248896,0.535186,0.642829,-0.0344709
0.273012,-0.613472,-0.754177,-0.274132,0.616351,0.753756,-0.0349255
0.0733814,-0.147937,-0.109507,-0.0737138,0.149456,0.107691,-0.033318
0.283543,-0.644064,-0.796062,-0.284717,0.647037,0.795732,-0.0350812
-0.0867407,0.0359243,0.143089,0.0866422,-0.0348342,-0.145402,-0.0355626
0.108966,-0.190855,-0.171543,-0.109359,0.192466,0.169859,-0.0331406
0.0659072,-0.120507,-0.0719278,-0.0661902,0.121936,0.0700298,-0.0331561
0.214254,-0.430427,-0.503298,-0.21505,0.432733,0.502333,-0.0339282
0.215216,-0.431428,-0.504872,-0.216014,0.433736,0.50391,-0.0339246
0.141778,-0.255181,-0.261466,-0.142276,0.25697,0.259977,-0.0332697
0.197013,-0.37923,-0.433295,-0.197719,0.381377,0.432179,-0.0336649
0.293378,-0.68205,-0.847752,-0.294622,0.685148,0.847532,-0.0353225
0.266713,-0.595713,-0.72957,-0.267803,0.598536,0.729095,-0.0348345
0.239551,-0.514164,-0.617744,-0.240498,0.516735,0.617026,-0.0344054
0.268855,-0.604711,-0.741896,-0.269962,0.607565,0.741447,-0.0348952
0.128247,-0.238694,-0.238201,-0.128722,0.240448,0.236662,-0.0333211
0.275297,-0.620226,-0.763286,-0.276429,0.623125,0.762884,-0.0349584
0.211315,-0.426898,-0.498066,-0.212107,0.429196,0.497089,-0.0339368
0.18908,-0.367839,-0.416939,-0.189768,0.369958,0.415787,-0.0336709
0.163576,-0.313487,-0.341008,-0.164175,0.315454,0.339692,-0.0335102
0.188061,-0.360809,-0.407451,-0.188736,0.362904,0.406278,-0.0336123
0.227672,-0.474121,-0.563195,-0.228547,0.476565,0.56236,-0.0341739
0.225385,-0.46292,-0.548068,-0.226237,0.465326,0.547199,-0.0340941
0.074461,0.42115,-0.168708,-0.0744437,-0.423945,0.167732,-0.120582
27.7666,-44.5118,5.78313,-27.5512,44.5926,-5.92328,-0.100838
-0.105191,0.272652,0.641055,0.105703,-0.273316,-0.64367,-0.0471426
-1.80437,-4.09308,0.355042,1.81019,4.07226,-0.358302,-0.0926475
0.0587511,0.259708,0.243975,-0.0575131,-0.263149,-0.244463,-0.065002
0.537937,0.200357,1.05179,-0.536576,-0.20406,-1.05358,-0.060657
-0.210316,-0.041605,0.217803,0.210114,0.0428602,-0.219899,-0.0435354
0.538199,-0.0416356,0.128824,-0.53785,0.0405865,-0.130035,-0.0457634
0.0460258,-0.0953681,-0.0135278,-0.04626,0.0965216,0.0117015,-0.0372348
0.204076,-0.407171,-0.471499,-0.204833,0.40941,0.470464,-0.0338528
0.109796,-0.226358,-0.220766,-0.110262,0.228094,0.219194,-0.0336822
0.108893,-0.213575,-0.20279,-0.109333,0.215266,0.201178,-0.0335365
0.0213279,-0.0790889,-0.00896907,-0.021561,0.0804184,0.00696224,-0.034033
0.28312,-0.644522,-0.796711,-0.284295,0.647497,0.796381,-0.0350932
0.184504,-0.371619,-0.422295,-0.185205,0.373764,0.421155,-0.0337935
0.237381,-0.505459,-0.605805,-0.23831,0.508,0.605061,-0.0343486
0.173161,-0.362744,-0.409514,-0.173853,0.364878,0.408344,-0.0338899
0.233411,-0.489389,-0.584019,-0.234311,0.49188,0.583228,-0.0342445
-0.132683,0.137286,0.101902,0.132572,-0.136431,-0.104143,-0.0392426
0.0241476,-0.0720192,-0.00569451,-0.0243678,0.0733446,0.00365579,-0.0334714
0.0320663,0.810306,0.335172,-0.0313466,-0.812909,-0.337402,-0.057223
-0.029153,-0.0192683,0.0814101,0.0290076,0.020454,-0.0835951,-0.0345584
0.0789394,-0.15531,-0.126363,-0.0792896,0.156845,0.124582,-0.0334273
0.0943766,-0.17782,-0.159927,-0.0947616,0.179414,0.158215,-0.0333589
0.190301,-0.363271,-0.411242,-0.19098,0.365371,0.410078,-0.0336043
0.267559,-0.589406,-0.721434,-0.268634,0.592205,0.720942,-0.0347601
0.233332,-0.480923,-0.573017,-0.234216,0.483381,0.572203,-0.0341602
-0.0213609,-0.0325477,0.0726209,0.021198,0.033629,-0.074664,-0.0372092
0.120592,-0.226354,-0.22081,-0.121049,0.228072,0.219236,-0.0334009
0.171829,-0.319282,-0.350507,-0.172433,0.321253,0.349212,-0.0334429
0.162438,-0.301724,-0.326077,-0.163015,0.303647,0.324727,-0.03342
0.258092,-0.561427,-0.683165,-0.259119,0.56414,0.68259,-0.0346162
0.289773,-0.671003,-0.83261,-0.290997,0.674065,0.832357,-0.035263
0.212321,-0.444689,-0.521611,-0.213147,0.447054,0.520685,-0.0341052
0.0999453,-0.208445,-0.193048,-0.10038,0.21014,0.191412,-0.0334971
0.29288,-0.680959,-0.846222,-0.294121,0.684052,0.845999,-0.0353184
0.292558,-0.678894,-0.843451,-0.293796,0.68198,0.843223,-0.0353022
0.23792,-0.514176,-0.617669,-0.238868,0.516751,0.616952,-0.0344317
0.0872473,-0.180088,-0.155164,-0.0876355,0.181702,0.153445,-0.0334289
-0.124404,0.0448033,0.190779,0.12432,-0.0438546,-0.193008,-0.039765
0.212714,-0.437589,-0.512497,-0.213526,0.439925,0.511552,-0.034026
0.272155,-0.614126,-0.754806,-0.273277,0.617009,0.754385,-0.0349424
0.145755,-0.280135,-0.295649,-0.146301,0.28201,0.294233,-0.033468
0.290522,-0.672996,-0.835412,-0.291749,0.676065,0.835166,-0.0352725
0.282437,-0.64546,-0.79782,-0.283614,0.64844,0.797492,-0.0351111
0.0982769,-0.187855,-0.167018,-0.0986718,0.189476,0.165325,-0.0333184
0.0119179,-0.0758409,-0.00471842,-0.0121515,0.0771989,0.00268239,-0.0337577
-0.0362961,-0.00731567,0.0935971,0.0361651,0.00850207,-0.0958352,-0.0340665
0.21792,-0.457805,-0.539766,-0.218767,0.460206,0.538879,-0.0341536
0.283994,-0.648252,-0.80165,-0.285176,0.651241,0.801331,-0.0351162
0.231369,-0.485097,-0.578015,-0.232263,0.487574,0.577211,-0.0342311
0.22203,-0.46333,-0.547816,-0.222887,0.465745,0.546947,-0.0341486
0.0645849,-0.121555,-0.0734419,-0.0648714,0.12299,0.0715469,-0.0331788
0.0310331,-0.0887512,-0.0252,-0.0312785,0.0901189,0.0232094,-0.0335841
-0.0471607,-0.0114491,0.089834,0.0470141,0.0126642,-0.0920568,-0.0344543
0.23385,-0.487922,-0.582174,-0.234746,0.490405,0.581381,-0.034223
-0.0104463,-0.037585,0.0517711,0.0102758,0.0388216,-0.0539094,-0.0340888
0.200091,-0.396816,-0.456723,-0.20083,0.399024,0.455657,-0.0337989
0.228077,-0.47225,-0.56071,-0.228947,0.474687,0.55987,-0.0341485
0.223731,-0.465648,-0.551314,-0.224591,0.468068,0.550453,-0.034146
-0.0650936,-0.00489619,0.111464,0.0649522,0.00599366,-0.113619,-0.0371052
0.157929,-0.298329,-0.321247,-0.158502,0.300248,0.319886,-0.0334619
0.177726,-0.334902,-0.372037,-0.178358,0.33692,0.370786,-0.0335094
0.241635,-0.516297,-0.621013,-0.242584,0.518873,0.620302,-0.0343965
0.228859,-0.472923,-0.561854,-0.22973,0.47536,0.561017,-0.0341461
0.202858,-0.405498,-0.468454,-0.203611,0.407734,0.467412,-0.033846
0.0637373,-0.115903,-0.065605,-0.0640129,0.117319,0.0636947,-0.0331295
0.212062,-0.42073,-0.490274,-0.21284,0.423003,0.489279,-0.0338622
0.241785,-0.510189,-0.612864,-0.242721,0.51274,0.612136,-0.0343323
0.257646,-0.556997,-0.677115,-0.258664,0.559694,0.676528,-0.0345759
0.244457,-0.516968,-0.622297,-0.245404,0.519541,0.62159,-0.0343625
0.652456,1.30276,-0.506109,-0.651691,-1.30755,0.505787,-0.0669313
-0.146579,0.0755534,0.237483,0.146541,-0.0747071,-0.239811,-0.0398306
0.0497377,-0.0855655,-0.0819096,-0.050028,0.0867317,0.0801787,-0.0378847
0.19604,-0.131322,-0.0436842,-0.196204,0.132053,0.0421552,-0.0394359
0.00864017,-0.0801033,-0.00159025,-0.0088799,0.0813802,-0.0003618,-0.0357484
0.261546,-0.146192,1.79899,-0.25991,0.141292,-1.80057,-0.0950635
0.0928113,-0.197631,-0.179662,-0.093233,0.199287,0.178006,-0.0337585
0.13542,-0.258865,-0.266303,-0.13593,0.260678,0.264826,-0.033485
0.272349,-0.6095,-0.748839,-0.273461,0.612365,0.748405,-0.0348958
0.216334,-0.434253,-0.508922,-0.217137,0.436567,0.507969,-0.0339396
0.221104,-0.455028,-0.537257,-0.221946,0.457411,0.536366,-0.0340822
0.147986,-0.277158,-0.2908,-0.148523,0.279017,0.289375,-0.0333833
0.129691,-0.267367,-0.281638,-0.130228,0.269229,0.28019,-0.0336728
0.21941,-0.44567,-0.524209,-0.220233,0.448022,0.523291,-0.0340069
-0.0632994,0.0369981,0.0623505,0.063143,-0.035909,-0.0645329,-0.0360712
0.130435,-0.228296,-0.224191,-0.130886,0.230007,0.222621,-0.0331543
-0.0547317,-0.0122345,0.0437015,0.054528,0.0134138,-0.0457758,-0.0368658
0.165572,-0.304721,-0.330357,-0.166152,0.306651,0.329016,-0.0333904
0.256618,-0.552909,-0.671637,-0.257629,0.555592,0.671036,-0.0345503
0.22594,-0.46193,-0.546911,-0.226791,0.464331,0.546042,-0.0340776
0.173853,-0.330038,-0.365227,-0.174477,0.332047,0.363964,-0.0335354
0.294495,-0.685888,-0.852989,-0.295746,0.688998,0.852781,-0.0353452
0.244087,-0.530828,-0.640566,-0.245062,0.533453,0.639897,-0.0345088
0.260081,-0.580099,-0.707905,-0.261144,0.582878,0.707384,-0.0347735
0.299815,-0.702444,-0.875667,-0.301095,0.705605,0.875509,-0.0354355
0.233922,-0.501565,-0.600094,-0.234846,0.504099,0.599338,-0.0343608
0.130996,-0.259069,-0.265225,-0.13151,0.260893,0.263743,-0.0334938
-0.0641121,-0.00308684,0.102042,0.0639691,0.00430438,-0.10429,-0.0347091
-0.131317,0.0478736,0.187848,0.131228,-0.0468355,-0.190157,-0.0380016
0.082571,-0.182377,-0.156031,-0.0829661,0.184006,0.154316,-0.0335367
0.25814,-0.569331,-0.693404,-0.259183,0.572072,0.69285,-0.0346925
0.155054,-0.29977,-0.321845,-0.155631,0.301701,0.320486,-0.0335086
0.170432,-0.335745,-0.372731,-0.171071,0.337781,0.371482,-0.0336534
-0.0302286,-0.0386193,0.0496926,0.030038,0.0398899,-0.0518156,-0.0347861
-0.0065394,-0.0210439,0.0986971,0.00641882,0.0219475,-0.100692,-0.0389404
0.116698,-0.214273,-0.204085,-0.117132,0.215957,0.202472,-0.0332518
0.228975,-0.482738,-0.574797,-0.229866,0.485212,0.573986,-0.0342428
0.127939,-0.244913,-0.246865,-0.128427,0.24669,0.245343,-0.0334199
0.252027,-0.552162,-0.669894,-0.253039,0.554851,0.669288,-0.0346079
0.286508,-0.658885,-0.81618,-0.287711,0.661909,0.815892,-0.0351881
0.149651,-0.279115,-0.294622,-0.150191,0.28098,0.293205,-0.0333942
0.223066,-0.466621,-0.552251,-0.223928,0.469046,0.551392,-0.0341656
0.280782,-0.639789,-0.789966,-0.281949,0.642752,0.789621,-0.0350767
-0.19872,0.103078,0.285772,0.198707,-0.102165,-0.288244,-0.0393642
-0.0789052,0.0270142,0.151872,0.0788178,-0.0259139,-0.1542,-0.0351012
-0.0304677,-0.024933,0.0681964,0.0303052,0.0261764,-0.0703811,-0.0341389
0.178323,-0.34397,-0.383386,-0.178972,0.346022,0.382162,-0.033592
0.152917,-0.28196,-0.297959,-0.153461,0.283828,0.296549,-0.0333498
0.184248,-0.360967,-0.406776,-0.184928,0.363071,0.4056,-0.0336751
0.0795009,-0.153451,-0.117973,-0.0798399,0.154978,0.116174,-0.0332607
0.113503,-0.197024,-0.180355,-0.113905,0.198649,0.17869,-0.0331143
0.11014,-0.200059,-0.184216,-0.11055,0.2017,0.182561,-0.0332422
-0.0857785,0.0258611,0.154981,0.085685,-0.0247839,-0.157278,-0.0359953
0.225877,-0.461811,-0.546538,-0.226728,0.464212,0.545666,-0.0340751
0.141372,-0.253455,-0.259105,-0.141866,0.255238,0.257611,-0.0332539
0.174089,-0.326676,-0.360446,-0.174706,0.328671,0.359171,-0.0334786
0.214787,-0.43667,-0.511807,-0.215595,0.438999,0.510859,-0.0339845
0.0968728,-0.185096,-0.16274,-0.0972634,0.186705,0.161042,-0.0334041
0.265628,-0.588772,-0.720411,-0.266704,0.591572,0.719916,-0.0347822
0.14531,-0.263169,-0.272007,-0.145821,0.264982,0.27054,-0.0332765
0.159727,-0.287699,-0.306889,-0.160278,0.289575,0.305498,-0.0332979
0.0799586,0.231873,0.630453,-0.0793317,-0.233025,-0.632813,-0.0479324
-4.98092,-1.28321,-0.371762,4.98004,1.28023,0.374589,-0.0834938
0.101267,-0.0925991,-0.00213355,-0.101442,0.0934901,0.000423253,-0.0391327
0.1603,-0.0159833,0.119869,-0.160252,0.0161861,-0.121585,-0.0427164
-0.109949,0.0216639,0.141279,0.109816,-0.0205182,-0.143542,-0.0368885
0.0974952,-0.14858,-0.0885011,-0.0977948,0.149816,0.0868484,-0.0370976
0.108953,-0.217297,-0.208306,-0.1094,0.219004,0.206706,-0.0335446
0.253637,-0.55472,-0.673741,-0.254655,0.557416,0.673145,-0.0346154
0.210502,-0.425821,-0.497177,-0.211293,0.428116,0.496198,-0.0339502
0.0953089,-0.184596,-0.162057,-0.0957002,0.186207,0.160358,-0.0334324
0.234921,-0.508972,-0.610273,-0.235859,0.511532,0.609538,-0.034421
0.255827,-0.558852,-0.679204,-0.256849,0.56156,0.67862,-0.03462
-0.101044,0.0657649,0.136304,0.100949,-0.0647191,-0.138635,-0.0359483
0.0889018,-0.177501,-0.14952,-0.0892808,0.179098,0.147791,-0.0333554
-0.119407,0.0705889,0.126967,0.119288,-0.0695206,-0.129271,-0.0367191
0.0424744,-0.0948093,-0.0347423,-0.0427226,0.0961858,0.0327662,-0.0333215
-1.01291,1.26967,0.323894,1.01308,-1.27351,-0.325742,-0.105338
0.164313,-0.329947,-0.364195,-0.164946,0.331975,0.362927,-0.0336812
-0.221771,0.134293,0.329132,0.221801,-0.133491,-0.33167,-0.0401589
-2.40881,-3.699,-3.62299,2.40467,3.70881,3.62378,-0.0949822
-0.10766,0.0437722,0.18663,0.107587,-0.0428339,-0.188894,-0.038448
-0.0177194,-0.0607027,0.0118499,0.0174847,0.0619827,-0.013852,-0.0359025
-0.112643,0.0899697,0.107879,0.112522,-0.0890476,-0.110093,-0.0386802
0.0557289,-0.114784,-0.0626366,-0.0560083,0.116204,0.060726,-0.0333984
0.115218,-0.199649,-0.184092,-0.115624,0.201281,0.182436,-0.0331078
0.177108,-0.33001,-0.365402,-0.17773,0.332011,0.364138,-0.0334669
0.0588292,-0.0833798,0.00742865,-0.0590244,0.0844049,-0.00925291,-0.0377966
0.161706,-0.308592,-0.335443,-0.162298,0.310542,0.334116,-0.0335292
0.173831,-0.327278,-0.361475,-0.17445,0.329276,0.360202,-0.0335002
0.126831,-0.23636,-0.234862,-0.127302,0.238105,0.233317,-0.0333816
0.229233,-0.483829,-0.576484,-0.230125,0.486306,0.575677,-0.0342538
0.160695,-0.293759,-0.315323,-0.161257,0.295655,0.31395,-0.0333502
0.266871,-0.586161,-0.717076,-0.267941,0.58895,0.716573,-0.0347374
0.198124,-0.383807,-0.43957,-0.198839,0.385969,0.438466,-0.0336972
0.242606,-0.527452,-0.635694,-0.243576,0.530066,0.635015,-0.0344961
0.21244,-0.444108,-0.521127,-0.213265,0.446469,0.5202,-0.0340989
0.24347,-0.529307,-0.638435,-0.244443,0.531928,0.637763,-0.0345024
0.0477226,-0.126468,-0.0798478,-0.0480329,0.12795,0.0779716,-0.0337028
0.292805,-0.679709,-0.844588,-0.294043,0.682797,0.844361,-0.0353071
0.25548,-0.562157,-0.683696,-0.256511,0.564877,0.683121,-0.0346592
0.292374,-0.677434,-0.841486,-0.293609,0.680516,0.841253,-0.03529
0.0249497,-0.0942289,-0.0321963,-0.0252112,0.0956359,0.0302185,-0.0336981
-0.0766191,0.0129594,0.128806,0.076501,-0.0117986,-0.131094,-0.0350652
0.192088,-0.394815,-0.452572,-0.192828,0.397031,0.451497,-0.0339041
0.241554,-0.518994,-0.624327,-0.242508,0.521579,0.623623,-0.0344247
0.22377,-0.465282,-0.550704,-0.224631,0.4677,0.549842,-0.0341421
0.259113,-0.573182,-0.698673,-0.260162,0.575937,0.698131,-0.0347176
0.0788401,-0.145975,-0.108126,-0.0791652,0.147477,0.106306,-0.033182
0.15021,-0.278794,-0.294106,-0.150749,0.280656,0.292687,-0.0333683
0.0518826,-0.119116,-0.0694366,-0.0521752,0.120567,0.0675349,-0.0334155
0.201367,-0.398747,-0.459468,-0.202108,0.40096,0.458408,-0.0337989
0.0244141,-0.0819616,-0.0144748,-0.0246499,0.08331,0.0124679,-0.0337748
0.239793,-0.512596,-0.615736,-0.240736,0.51516,0.615014,-0.0343856
0.269838,-0.602601,-0.739242,-0.27094,0.605446,0.738789,-0.0348596
0.0592937,-0.136084,-0.093104,-0.0596149,0.137576,0.0912605,-0.0336589
0.265589,-0.589093,-0.720798,-0.266667,0.591894,0.720305,-0.0347849
0.278496,-0.630254,-0.777026,-0.279646,0.633185,0.776653,-0.0350136
0.0979084,-0.182463,-0.158035,-0.0982917,0.184064,0.156323,-0.0332371
0.250845,-0.540755,-0.654548,-0.251836,0.543403,0.653911,-0.0345097
0.275894,-0.617725,-0.760099,-0.277021,0.620614,0.75969,-0.0349257
-0.0265163,-0.020387,0.0773311,0.0263686,0.0215913,-0.079523,-0.0342114
0.162422,-0.294419,-0.316179,-0.162984,0.296315,0.314809,-0.0333251
0.22624,-0.465783,-0.551891,-0.227099,0.468199,0.551032,-0.03411
0.218437,-0.441401,-0.518424,-0.219252,0.443739,0.517492,-0.0339775
0.15367,-0.275067,-0.289323,-0.154199,0.276909,0.287894,-0.0332643
0.252774,-0.545076,-0.660702,-0.253772,0.547737,0.660078,-0.0345258
0.240773,0.0235243,-0.552806,-0.241181,-0.0230264,0.552074,-0.0484382
0.158244,-0.173058,-0.124855,-0.158541,0.174182,0.123375,-0.0384415
1.22208,-0.260188,-0.614246,-1.22135,0.255549,0.616392,-0.0650558
-0.267754,-0.409392,0.0805857,0.267105,0.411513,-0.0819221,-0.0507876
0.0938967,-0.201144,-0.174098,-0.0943165,0.202706,0.172523,-0.0356756
0.0698426,-0.176477,-0.142567,-0.0702342,0.178027,0.140895,-0.0352259
0.198942,-0.40136,-0.463473,-0.199692,0.403587,0.462421,-0.0338873
0.235152,-0.499947,-0.59885,-0.236073,0.502473,0.598092,-0.0343392
0.160888,-0.320277,-0.351701,-0.161504,0.322271,0.350409,-0.0337006
0.194374,-0.1441,-0.0636516,-0.194568,0.144909,0.0621427,-0.0391081
0.310613,-0.740284,-0.927379,-0.31196,0.743567,0.927332,-0.0356629
0.252362,-0.56153,-0.68244,-0.253393,0.564255,0.681861,-0.0346986
0.0191262,-0.120459,-0.121848,-0.0195003,0.121992,0.120049,-0.0351202
0.0484361,-0.17476,-0.155396,-0.0488554,0.176433,0.153674,-0.0342875
0.0903589,-0.245665,-0.26502,-0.0908991,0.247526,0.263534,-0.034508
-0.0372776,-0.0510788,-0.0195923,0.0370023,0.0524597,0.0175757,-0.0353806
-0.0318795,0.16952,-0.203407,0.0316187,-0.168908,0.201793,-0.0446015
0.237208,-0.527336,-0.635964,-0.238183,0.529963,0.635286,-0.0345911
-0.561191,0.534968,-0.312639,0.560742,-0.534301,0.311195,-0.0633157
-0.152813,-0.0321242,-0.171632,0.154112,0.0300442,0.170231,-0.123811
0.771422,1.12382,-0.335025,-0.770493,-1.12847,0.334382,-0.0601504
0.0400015,-0.117349,-0.141241,-0.0403768,0.118818,0.13949,-0.0354066
-0.00702184,-0.0324246,-0.110453,0.00669223,0.0336791,0.108629,-0.0372821
-0.0150546,-0.0302578,-0.0239896,0.0148086,0.0315031,0.0219932,-0.0356938
0.0373538,-0.10236,-0.0756409,-0.0376534,0.103784,0.0737448,-0.0340444
0.0326685,-0.0989483,-0.042016,-0.0329369,0.100336,0.0400751,-0.0340525
0.144119,-0.0783351,-0.19441,-0.144424,0.0792848,0.19293,-0.0390846
0.111221,-0.234325,-0.231718,-0.111702,0.236089,0.23017,-0.033759
0.0465391,-0.139897,-0.0924524,-0.0468751,0.141384,0.0906461,-0.0347131
0.104722,-0.21053,-0.201867,-0.105163,0.21222,0.200253,-0.0336307
0.270496,-0.600229,-0.736294,-0.271592,0.603062,0.735833,-0.034829
0.254427,-0.547636,-0.66438,-0.255429,0.550304,0.663764,-0.0345298
0.210325,-0.424497,-0.495396,-0.211112,0.426788,0.494414,-0.0339399
0.284376,-0.647266,-0.800543,-0.285557,0.650251,0.800222,-0.0351036
0.293529,-0.684245,-0.850884,-0.294778,0.68735,0.850671,-0.0353452
0.264437,-0.587508,-0.718623,-0.265511,0.590306,0.718123,-0.0347876
0.196795,-0.405534,-0.471039,-0.197557,0.407781,0.470002,-0.0339919
0.16173,-0.298446,-0.321877,-0.162301,0.300358,0.320519,-0.0333889
0.180516,-0.350676,-0.394725,-0.181179,0.352748,0.393524,-0.0336554
0.305814,-0.723295,-0.904164,-0.30713,0.726523,0.904067,-0.0355603
0.120571,-0.261414,-0.265868,-0.121096,0.263267,0.264391,-0.0337002
0.0701501,-0.17572,-0.147747,-0.0705438,0.17735,0.146014,-0.0337371
0.290752,-0.675474,-0.838661,-0.291983,0.678551,0.838422,-0.0352942
0.300423,-0.705549,-0.879868,-0.301708,0.70872,0.879718,-0.0354582
